date,open,high,low,close,volume,p_change,v_change
1978-09-25,101.839996,102.360001,101.050003,101.860001,20970000,0.000196436,-0.25
1978-09-26,101.860001,103.150002,101.580002,102.620003,26330000,0.007461241,0.255603243
1978-09-27,102.620003,103.440002,101.330002,101.660004,28370000,-0.009354892,0.077478162
1978-09-28,101.660004,102.379997,100.940002,101.959999,24390000,0.002950964,-0.140289038
1978-09-29,101.959999,103.080002,101.650002,102.540001,23610000,0.005688525,-0.03198032
1978-10-02,102.540001,103.419998,102.129997,102.959999,18700000,0.004095943,-0.207962728
1978-10-03,102.959999,103.559998,102.18,102.599998,22540000,-0.003496513,0.205347594
1978-10-04,102.599998,103.360001,101.760002,103.059998,25090000,0.004483431,0.113132209
1978-10-05,103.059998,104.099998,102.540001,103.269997,27820000,0.002037638,0.10880829
1978-10-06,103.269997,104.230003,102.82,103.519997,27380000,0.002420839,-0.01581596
1978-10-09,103.519997,104.889999,103.309998,104.589996,19720000,0.010336158,-0.279766253
1978-10-10,104.589996,105.360001,103.900002,104.459999,25470000,-0.00124292,0.29158215
1978-10-11,104.459999,105.639999,103.800003,105.389999,21740000,0.008902929,-0.1464468
1978-10-12,105.389999,106.230003,104.419998,104.879997,30170000,-0.004839188,0.387764489
1978-10-13,104.879997,105.339996,104.07,104.660004,21920000,-0.002097569,-0.273450447
1978-10-16,104.629997,104.629997,102.43,102.610001,24600000,-0.019587263,0.122262774
1978-10-17,102.349998,102.349998,100.470001,101.260002,37870000,-0.013156603,0.539430894
1978-10-18,101.260002,101.760002,99.889999,100.489998,32940000,-0.007604227,-0.130182202
1978-10-19,100.489998,101.029999,99.040001,99.330002,31810000,-0.011543398,-0.034304797
1978-10-20,99.260002,99.260002,97.120003,97.949997,43670000,-0.013893134,0.37283873
1978-10-23,97.949997,98.839996,96.629997,98.18,36090000,0.002348168,-0.173574536
1978-10-24,98.18,98.949997,97.129997,97.489998,28880000,-0.007027928,-0.199778332
1978-10-25,97.489998,98.559998,96.330002,97.309998,31380000,-0.001846343,0.086565097
1978-10-26,97.309998,97.709999,95.589996,96.029999,31990000,-0.013153828,0.019439133
1978-10-27,96.029999,96.620003,94.300003,94.589996,40360000,-0.014995345,0.261644264
1978-10-30,94.589996,95.489998,91.650002,95.059998,59480000,0.004968834,0.473736373
1978-10-31,95.059998,95.800003,92.720001,93.150002,42720000,-0.020092531,-0.281775387
1978-11-01,94.129997,97.410004,94.129997,96.849998,50450000,0.039720837,0.180945693
1978-11-02,96.849998,97.309998,94.839996,95.610001,41030000,-0.012803273,-0.186719524
1978-11-03,95.610001,96.980003,94.779999,96.18,25990000,0.005961709,-0.366561053
1978-11-06,96.18,96.489998,94.839996,95.190002,20450000,-0.010293179,-0.213158907
1978-11-07,94.75,94.75,93.139999,93.849998,25320000,-0.014077151,0.238141809
1978-11-08,93.849998,94.739998,92.889999,94.449997,23560000,0.00639317,-0.069510269
1978-11-09,94.449997,95.5,93.809998,94.419998,23320000,-0.000317618,-0.010186757
1978-11-10,94.419998,95.389999,93.940002,94.769997,16750000,0.003706831,-0.281732419
1978-11-13,94.769997,94.900002,92.959999,93.129997,20960000,-0.017305055,0.251343284
1978-11-14,93.129997,93.529999,91.769997,92.489998,30610000,-0.006872104,0.460400763
1978-11-15,92.489998,94,92.290001,92.709999,26280000,0.002378646,-0.14145704
1978-11-16,92.709999,94.080002,92.589996,93.709999,21340000,0.010786323,-0.187975647
1978-11-17,93.709999,95.029999,93.589996,94.419998,25170000,0.007576555,0.179475164
1978-11-20,94.419998,95.860001,94.290001,95.25,24440000,0.008790532,-0.029002781
1978-11-21,95.25,95.830002,94.489998,95.010002,20750000,-0.002519664,-0.150981997
1978-11-22,95.010002,95.910004,94.540001,95.480003,20010000,0.004946858,-0.035662651
1978-11-24,95.480003,96.169998,94.980003,95.790001,14590000,0.003246732,-0.270864568
1978-11-27,95.790001,96.519997,95.169998,95.989998,19790000,0.002087869,0.356408499
1978-11-28,95.989998,96.510002,94.879997,95.150002,22740000,-0.00875087,0.149065184
1978-11-29,94.919998,94.919998,93.480003,93.75,21160000,-0.014713631,-0.069481091
1978-11-30,93.75,94.940002,93.290001,94.699997,19900000,0.010133301,-0.059546314
1978-12-01,95.010002,96.690002,95.010002,96.279999,26830000,0.016684288,0.348241206
1978-12-04,96.279999,96.959999,95.370003,96.150002,22020000,-0.001350197,-0.179276929
1978-12-05,96.150002,97.699997,95.879997,97.440002,25670000,0.013416536,0.165758401
1978-12-06,97.440002,98.580002,96.830002,97.489998,29680000,0.000513095,0.156213479
1978-12-07,97.489998,98.099998,96.580002,97.080002,21170000,-0.004205519,-0.286725067
1978-12-08,97.080002,97.480003,96.139999,96.629997,18560000,-0.004635404,-0.123287671
1978-12-11,96.629997,97.559998,96.07,97.110001,21000000,0.004967443,0.131465517
1978-12-12,97.110001,97.580002,96.269997,96.589996,22210000,-0.005354804,0.057619048
1978-12-13,96.589996,97.07,95.589996,96.059998,22480000,-0.00548709,0.012156686
1978-12-14,96.059998,96.440002,95.199997,96.040001,20840000,-0.000208172,-0.072953737
1978-12-15,96.040001,96.279999,94.879997,95.330002,23620000,-0.007392743,0.133397313
1978-12-18,94.330002,94.330002,92.639999,93.440002,32900000,-0.019825868,0.392887384
1978-12-19,93.440002,94.849998,93.050003,94.239998,25960000,0.008561601,-0.210942249
1978-12-20,94.239998,95.199997,93.699997,94.68,26520000,0.004668952,0.021571649
1978-12-21,94.68,95.660004,94.110001,94.709999,28670000,0.000316846,0.08107089
1978-12-22,94.769997,96.620003,94.769997,96.309998,23790000,0.016893665,-0.170212766
1978-12-26,96.309998,97.889999,95.989998,97.519997,21470000,0.012563587,-0.097519966
1978-12-27,97.510002,97.510002,96.150002,96.660004,23580000,-0.008818632,0.098276665
1978-12-28,96.660004,97.190002,95.82,96.279999,25440000,-0.003931357,0.078880407
1978-12-29,96.279999,97.029999,95.480003,96.110001,30030000,-0.001765663,0.180424528
1979-01-02,96.110001,96.959999,95.220001,96.730003,18340000,0.006450962,-0.389277389
1979-01-03,96.809998,98.540001,96.809998,97.800003,29180000,0.011061718,0.591057797
1979-01-04,97.800003,99.419998,97.519997,98.580002,33290000,0.00797545,0.140849897
1979-01-05,98.580002,99.790001,98.25,99.129997,28890000,0.005579174,-0.132171823
1979-01-08,99.129997,99.300003,97.830002,98.800003,21440000,-0.003328902,-0.257874697
1979-01-09,98.800003,99.959999,98.620003,99.330002,27340000,0.005364362,0.275186567
1979-01-10,99.330002,99.75,98.279999,98.769997,24990000,-0.005637823,-0.085954645
1979-01-11,98.769997,99.410004,97.949997,99.099998,24580000,0.003341106,-0.016406563
1979-01-12,99.32,100.910004,99.32,99.93,37120000,0.008375399,0.510170871
1979-01-15,99.93,101.129997,99.580002,100.690002,27520000,0.007605344,-0.25862069
1979-01-16,100.690002,100.879997,99.110001,99.459999,30340000,-0.012215741,0.10247093
1979-01-17,99.459999,100,98.330002,99.480003,25310000,0.000201126,-0.165787739
1979-01-18,99.480003,100.349998,98.910004,99.720001,27260000,0.002412525,0.077044646
1979-01-19,99.720001,100.57,99.220001,99.75,26800000,0.000300832,-0.016874541
1979-01-22,99.75,100.349998,98.900002,99.900002,24390000,0.001503779,-0.089925373
1979-01-23,99.900002,101.050003,99.349998,100.599998,30130000,0.007006967,0.235342353
1979-01-24,100.599998,101.309998,99.669998,100.160004,31730000,-0.004373698,0.053103219
1979-01-25,100.160004,101.660004,99.989998,101.190002,31440000,0.010283526,-0.009139616
1979-01-26,101.190002,102.589996,101.029999,101.860001,34230000,0.006621198,0.088740458
1979-01-29,101.860001,102.330002,100.989998,101.550003,24170000,-0.003043373,-0.293894245
1979-01-30,101.550003,102.07,100.68,101.050003,26910000,-0.004923683,0.113363674
1979-01-31,101.050003,101.410004,99.470001,99.93,30330000,-0.011083651,0.127090301
1979-02-01,99.93,100.379997,99.010002,99.959999,27930000,0.0003002,-0.079129575
1979-02-02,99.959999,100.519997,99.099998,99.5,25350000,-0.004601831,-0.092373792
1979-02-05,99.07,99.07,97.57,98.089996,26490000,-0.014170894,0.044970414
1979-02-06,98.089996,98.739998,97.480003,98.050003,23570000,-0.000407717,-0.110230276
1979-02-07,98.050003,98.07,96.510002,97.160004,28450000,-0.009076991,0.207042851
1979-02-08,97.160004,98.110001,96.82,97.650002,23360000,0.005043207,-0.178910369
1979-02-09,97.650002,98.5,97.279999,97.870003,24320000,0.002252954,0.04109589
1979-02-12,97.870003,98.550003,97.050003,98.199997,20610000,0.003371758,-0.152549342
1979-02-13,98.25,99.580002,98.25,98.93,28470000,0.007433839,0.381368268
1979-02-14,98.93,99.639999,98.209999,98.870003,27220000,-0.000606459,-0.043905866
1979-02-15,98.870003,99.129997,97.959999,98.730003,22550000,-0.001416001,-0.171565026
1979-02-16,98.730003,99.230003,98.110001,98.669998,21110000,-0.000607769,-0.063858093
1979-02-20,98.669998,99.669998,98.260002,99.419998,22010000,0.007601095,0.042633823
1979-02-21,99.419998,100.07,98.690002,99.07,26050000,-0.003520398,0.18355293
1979-02-22,99.07,99.209999,97.879997,98.330002,26290000,-0.007469446,0.009213052
1979-02-23,98.330002,98.5,97.290001,97.779999,22750000,-0.00559344,-0.134651959
1979-02-26,97.779999,98.279999,97.199997,97.669998,22620000,-0.001124985,-0.005714286
1979-02-27,97.650002,97.650002,95.690002,96.129997,31470000,-0.015767391,0.391246684
1979-02-28,96.129997,96.690002,95.379997,96.279999,25090000,0.001560408,-0.202732761
1979-03-01,96.279999,97.279999,95.980003,96.900002,23830000,0.006439583,-0.050219211
1979-03-02,96.900002,97.550003,96.440002,96.970001,23130000,0.000722384,-0.029374738
1979-03-05,97.029999,98.639999,97.029999,98.059998,25690000,0.011240559,0.110678772
1979-03-06,98.059998,98.529999,97.360001,97.870003,24490000,-0.001937538,-0.046710782
1979-03-07,97.870003,99.230003,97.669998,98.440002,28930000,0.005824042,0.181298489
1979-03-08,98.440002,99.82,98.099998,99.580002,32000000,0.011580658,0.106118216
1979-03-09,99.580002,100.580002,99.120003,99.540001,33410000,-0.000401697,0.0440625
1979-03-12,99.540001,100.040001,98.559998,99.669998,25740000,0.001305977,-0.229571984
1979-03-13,99.669998,100.660004,99.129997,99.839996,31170000,0.001705609,0.210955711
1979-03-14,99.839996,100.43,99.230003,99.709999,24630000,-0.001302053,-0.209817132
1979-03-15,99.709999,100.57,99.110001,99.860001,29370000,0.001504383,0.192448234
1979-03-16,99.860001,101.160004,99.529999,100.690002,31770000,0.008311646,0.081716037
1979-03-19,100.690002,101.940002,100.349998,101.059998,34620000,0.003674605,0.089707271
1979-03-20,101.059998,101.339996,100.010002,100.5,27180000,-0.005541243,-0.214904679
1979-03-21,100.5,101.480003,99.870003,101.25,31120000,0.007462687,0.144959529
1979-03-22,101.25,102.410004,101.040001,101.669998,34380000,0.004148128,0.104755784
1979-03-23,101.669998,102.370003,101.019997,101.599998,33570000,-0.000688502,-0.023560209
1979-03-26,101.599998,101.769997,100.599998,101.040001,23430000,-0.005511782,-0.302055407
1979-03-27,101.040001,102.709999,100.809998,102.480003,32940000,0.014251801,0.405889885
1979-03-28,102.480003,103.309998,101.739998,102.120003,39920000,-0.00351288,0.211900425
1979-03-29,102.120003,102.779999,101.43,102.029999,28510000,-0.000881355,-0.285821643
1979-03-30,102.029999,102.510002,101.029999,101.589996,29970000,-0.004312487,0.051210102
1979-04-02,101.559998,101.559998,100.139999,100.900002,28990000,-0.006791948,-0.032699366
1979-04-03,100.900002,102.669998,100.809998,102.400002,33530000,0.014866204,0.156605726
1979-04-04,102.400002,103.730003,102.160004,102.650002,41940000,0.002441406,0.250820161
1979-04-05,102.650002,103.599998,102.160004,103.260002,34520000,0.005942523,-0.176919409
1979-04-06,103.260002,103.949997,102.580002,103.18,34710000,-0.000774763,0.005504056
1979-04-09,103.18,103.559998,102.279999,102.870003,27230000,-0.003004429,-0.215499856
1979-04-10,102.870003,103.830002,102.419998,103.339996,31900000,0.004568805,0.17150202
1979-04-11,103.339996,103.769997,101.919998,102.309998,32900000,-0.00996708,0.031347962
1979-04-12,102.309998,102.769997,101.510002,102,26780000,-0.003029987,-0.186018237
1979-04-16,102,102.019997,100.669998,101.120003,28050000,-0.008627422,0.04742345
1979-04-17,101.120003,101.940002,100.650002,101.239998,29260000,0.001186659,0.043137255
1979-04-18,101.239998,102.230003,100.959999,101.699997,29510000,0.004543649,0.008544087
1979-04-19,101.699997,102.400002,100.879997,101.279999,31150000,-0.004129774,0.055574382
1979-04-20,101.279999,101.809998,100.459999,101.230003,28830000,-0.000493641,-0.074478331
1979-04-23,101.230003,102,100.68,101.57,25610000,0.003358658,-0.111689213
1979-04-24,101.57,103.019997,101.389999,102.199997,35540000,0.006202589,0.387739164
1979-04-25,102.199997,103.07,101.790001,102.5,31750000,0.00293545,-0.106640405
1979-04-26,102.5,102.910004,101.580002,102.010002,32400000,-0.004780468,0.020472441
1979-04-27,102.010002,102.32,101.040001,101.800003,29610000,-0.002058612,-0.086111111
1979-04-30,101.800003,102.239998,100.910004,101.760002,26440000,-0.000392937,-0.107058426
1979-05-01,101.760002,102.5,101.220001,101.68,31040000,-0.000786183,0.17397882
1979-05-02,101.68,102.279999,101,101.720001,30510000,0.000393401,-0.017074742
1979-05-03,101.720001,102.57,101.25,101.809998,30870000,0.000884752,0.01179941
1979-05-04,101.809998,102.080002,100.419998,100.690002,30630000,-0.011000845,-0.007774538
1979-05-07,100.370003,100.370003,98.779999,99.019997,30480000,-0.016585609,-0.00489716
1979-05-08,99.019997,99.559998,97.980003,99.169998,32720000,0.001514856,0.073490814
1979-05-09,99.169998,100.010002,98.5,99.459999,27670000,0.002924282,-0.154339853
1979-05-10,99.459999,99.629997,98.220001,98.519997,25230000,-0.009451056,-0.088182147
1979-05-11,98.519997,99.029999,97.919998,98.519997,24010000,0,-0.048355133
1979-05-14,98.519997,98.949997,97.709999,98.059998,22450000,-0.004669093,-0.064972928
1979-05-15,98.059998,98.900002,97.599998,98.139999,26190000,0.000815837,0.166592428
1979-05-16,98.139999,98.800003,97.489998,98.419998,28350000,0.002853057,0.082474227
1979-05-17,98.419998,100.220001,98.290001,99.940002,30550000,0.015444056,0.077601411
1979-05-18,99.940002,100.730003,99.330002,99.93,26590000,-0.00010008,-0.129623568
1979-05-21,99.93,100.75,99.370003,100.139999,25550000,0.002101461,-0.039112448
1979-05-22,100.139999,100.93,99.449997,100.510002,30400000,0.003694857,0.189823875
1979-05-23,100.510002,101.309998,99.629997,99.889999,30390000,-0.00616857,-0.000328947
1979-05-24,99.889999,100.440002,99.139999,99.93,25710000,0.00040045,-0.153998026
1979-05-25,99.93,100.68,99.519997,100.220001,27810000,0.002902041,0.08168028
1979-05-29,100.220001,100.760002,99.559998,100.050003,27040000,-0.001696248,-0.027687882
1979-05-30,100.050003,100.25,98.790001,99.110001,29250000,-0.009395322,0.081730769
1979-05-31,99.110001,99.610001,98.290001,99.080002,30300000,-0.000302684,0.035897436
1979-06-01,99.080002,99.699997,98.57,99.169998,24560000,0.000908316,-0.189438944
1979-06-04,99.169998,99.760002,98.610001,99.32,24040000,0.001512574,-0.021172638
1979-06-05,99.32,101.07,99.169998,100.620003,35050000,0.013089035,0.457986689
1979-06-06,100.620003,101.959999,100.379997,101.300003,39830000,0.0067581,0.136376605
1979-06-07,101.300003,102.540001,101.150002,101.790001,43380000,0.004837098,0.089128797
1979-06-08,101.790001,102.230003,100.910004,101.489998,31470000,-0.002947274,-0.274550484
1979-06-11,101.489998,102.239998,100.910004,101.910004,28270000,0.004138398,-0.101684144
1979-06-12,101.910004,103.639999,101.809998,102.849998,45450000,0.009223766,0.607711355
1979-06-13,102.849998,103.580002,101.830002,102.309998,40740000,-0.005250365,-0.103630363
1979-06-14,102.309998,102.629997,101.040001,102.199997,37850000,-0.001075174,-0.070937653
1979-06-15,102.199997,102.779999,101.379997,102.089996,40740000,-0.001076331,0.076354029
1979-06-18,102.089996,102.480003,101.050003,101.559998,30970000,-0.005191478,-0.239813451
1979-06-19,101.559998,102.279999,100.910004,101.580002,30780000,0.000196967,-0.006134969
1979-06-20,101.580002,102.190002,100.93,101.629997,33790000,0.000492174,0.097790773
1979-06-21,101.629997,102.739998,101.199997,102.089996,36490000,0.004526213,0.079905297
1979-06-22,102.089996,103.160004,101.910004,102.639999,36410000,0.005387433,-0.002192381
1979-06-25,102.639999,102.910004,101.449997,102.089996,31330000,-0.005358564,-0.139522109
1979-06-26,102.089996,102.089996,101.220001,101.660004,34680000,-0.004211892,0.106926269
1979-06-27,101.660004,102.949997,101.290001,102.269997,36720000,0.006000324,0.058823529
1979-06-28,102.269997,103.459999,101.910004,102.800003,38470000,0.005182419,0.047657952
1979-06-29,102.800003,103.669998,102.040001,102.910004,34690000,0.001070049,-0.098258383
1979-07-02,102.910004,103,101.449997,101.989998,32060000,-0.008939908,-0.075814356
1979-07-03,101.989998,102.57,101.309998,102.089996,31670000,0.000980469,-0.012164691
1979-07-05,102.089996,102.879997,101.589996,102.43,30290000,0.003330434,-0.043574361
1979-07-06,102.43,103.910004,102.120003,103.620003,38570000,0.011617719,0.273357544
1979-07-09,103.620003,105.07,103.360001,104.470001,42460000,0.00820303,0.100855587
1979-07-10,104.470001,105.169998,103.519997,104.199997,39730000,-0.002584512,-0.064295808
1979-07-11,104.199997,104.339996,102.870003,103.639999,36650000,-0.005374261,-0.077523282
1979-07-12,103.639999,103.720001,102.220001,102.690002,31780000,-0.009166316,-0.132878581
1979-07-13,102.690002,102.989998,101.489998,102.32,33080000,-0.003603097,0.04090623
1979-07-16,102.32,103.199997,101.809998,102.739998,26620000,0.00410475,-0.19528416
1979-07-17,102.739998,103.059998,101.269997,101.830002,34270000,-0.008857271,0.287377911
1979-07-18,101.830002,102.059998,100.349998,101.690002,35950000,-0.00137484,0.049022469
1979-07-19,101.690002,102.419998,101.040001,101.610001,26780000,-0.000786715,-0.255076495
1979-07-20,101.610001,102.32,101.059998,101.82,26360000,0.002066716,-0.015683346
1979-07-23,101.82,102.129997,100.839996,101.589996,26860000,-0.002258928,0.018968134
1979-07-24,101.589996,102.5,101.139999,101.970001,29690000,0.003740575,0.105361132
1979-07-25,101.970001,103.440002,101.849998,103.080002,34890000,0.010885564,0.175143146
1979-07-26,103.080002,103.629997,102.339996,103.099998,32270000,0.000193985,-0.07509315
1979-07-27,103.099998,103.5,102.290001,103.099998,27760000,0,-0.139758289
1979-07-30,103.099998,103.629997,102.419998,103.150002,28640000,0.000485005,0.031700288
1979-07-31,103.150002,104.260002,102.889999,103.809998,34360000,0.00639841,0.19972067
1979-08-01,103.809998,104.57,103.139999,104.169998,36570000,0.003467874,0.064318976
1979-08-02,104.169998,105.019997,103.589996,104.099998,37720000,-0.000671979,0.031446541
1979-08-03,104.099998,104.559998,103.360001,104.040001,28160000,-0.00057634,-0.253446448
1979-08-06,104.040001,104.660004,103.269997,104.300003,27190000,0.002499058,-0.034446023
1979-08-07,104.300003,106.230003,104.120003,105.650002,45410000,0.012943422,0.670099301
1979-08-08,105.650002,106.839996,105.199997,105.980003,44970000,0.00312353,-0.009689496
1979-08-09,105.980003,106.25,104.889999,105.489998,34630000,-0.004623561,-0.229931065
1979-08-10,105.489998,106.790001,104.809998,106.400002,36740000,0.008626448,0.06092983
1979-08-13,106.400002,107.900002,106.279999,107.419998,41980000,0.009586428,0.142623843
1979-08-14,107.419998,108.029999,106.599998,107.519997,40910000,0.000930916,-0.025488328
1979-08-15,107.519997,108.639999,106.75,108.25,46130000,0.006789463,0.127597165
1979-08-16,108.25,109.18,107.379997,108.089996,47000000,-0.001478097,0.018859744
1979-08-17,108.089996,108.940002,107.25,108.300003,31630000,0.00194289,-0.327021277
1979-08-20,108.300003,109.32,107.690002,108.830002,32300000,0.004893804,0.021182422
1979-08-21,108.830002,109.68,108.169998,108.910004,38860000,0.00073511,0.203095975
1979-08-22,108.910004,109.559998,108.089996,108.989998,38450000,0.000734496,-0.010550695
1979-08-23,108.989998,109.589996,108.120003,108.629997,35710000,-0.003303065,-0.071261378
1979-08-24,108.629997,109.110001,107.650002,108.599998,32730000,-0.000276158,-0.083450014
1979-08-27,108.599998,109.839996,108.120003,109.139999,32050000,0.004972385,-0.020776046
1979-08-28,109.139999,109.650002,108.470001,109.019997,29430000,-0.001099524,-0.08174727
1979-08-29,109.019997,109.589996,108.360001,109.019997,30810000,0,0.046890928
1979-08-30,109.019997,109.589996,108.400002,109.019997,29300000,0,-0.049010062
1979-08-31,109.019997,109.800003,108.580002,109.32,26370000,0.002751816,-0.1
1979-09-04,109.32,109.410004,107.220001,107.440002,33350000,-0.017197201,0.264694729
1979-09-05,107.190002,107.190002,105.379997,106.400002,41650000,-0.009679821,0.248875562
1979-09-06,106.400002,107.610001,105.970001,106.849998,30330000,0.004229286,-0.271788715
1979-09-07,106.849998,108.089996,106.300003,107.660004,34360000,0.007580777,0.132871744
1979-09-10,107.660004,108.709999,107.209999,108.169998,32980000,0.00473708,-0.04016298
1979-09-11,108.169998,108.830002,106.800003,107.510002,42530000,-0.00610147,0.289569436
1979-09-12,107.510002,108.410004,106.720001,107.82,39350000,0.002883434,-0.07477075
1979-09-13,107.82,108.529999,107.059998,107.849998,35240000,0.000278223,-0.104447268
1979-09-14,107.849998,109.480003,107.419998,108.760002,41980000,0.008437682,0.191259932
1979-09-17,108.760002,110.059998,108.400002,108.839996,37610000,0.000735509,-0.104097189
1979-09-18,108.839996,109,107.32,108,38750000,-0.007717714,0.030311087
1979-09-19,108,109.019997,107.519997,108.279999,35370000,0.002592583,-0.087225806
1979-09-20,108.279999,110.690002,107.589996,110.510002,45100000,0.020594782,0.275091886
1979-09-21,110.510002,111.580002,109.459999,110.470001,52380000,-0.000361967,0.161419069
1979-09-24,110.470001,110.900002,109.160004,109.610001,33790000,-0.007784919,-0.354906453
1979-09-25,109.610001,110.190002,108.269997,109.68,32410000,0.000638619,-0.040840485
1979-09-26,109.68,111.25,109.370003,109.959999,37700000,0.002552872,0.163221228
1979-09-27,109.959999,110.75,109.190002,110.209999,33110000,0.002273554,-0.121750663
1979-09-28,110.209999,110.669998,108.699997,109.32,35950000,-0.008075483,0.08577469
1979-10-01,109.190002,109.190002,107.699997,108.559998,24980000,-0.006952086,-0.305146036
1979-10-02,108.559998,110.080002,108.029999,109.589996,38310000,0.009487823,0.533626902
1979-10-03,109.589996,110.43,108.879997,109.589996,36470000,0,-0.048029235
1979-10-04,109.589996,110.809998,109.139999,110.169998,38800000,0.005292472,0.063888127
1979-10-05,110.169998,112.160004,110.160004,111.269997,48250000,0.00998456,0.243556701
1979-10-08,111.269997,111.830002,109.650002,109.879997,32610000,-0.012492137,-0.324145078
1979-10-09,109.43,109.43,106.040001,106.629997,55560000,-0.029577722,0.703771849
1979-10-10,106.230003,106.230003,102.309998,105.300003,81620000,-0.012472982,0.469042477
1979-10-11,105.300003,106.330002,103.699997,105.050003,47530000,-0.002374169,-0.417667238
1979-10-12,105.050003,106.199997,104.010002,104.489998,36390000,-0.005330842,-0.234378287
1979-10-15,104.489998,104.739998,102.690002,103.360001,34850000,-0.010814403,-0.042319318
1979-10-16,103.360001,104.370003,102.519997,103.190002,33770000,-0.001644727,-0.030989957
1979-10-17,103.190002,104.540001,102.739998,103.389999,29650000,0.001938143,-0.122001777
1979-10-18,103.389999,104.620003,102.919998,103.610001,29590000,0.002127885,-0.002023609
1979-10-19,103.580002,103.580002,101.239998,101.599998,42430000,-0.019399701,0.433930382
1979-10-22,101.379997,101.379997,99.059998,100.709999,45240000,-0.008759833,0.066226726
1979-10-23,100.709999,101.440002,99.610001,100.279999,32910000,-0.004269685,-0.272546419
1979-10-24,100.279999,101.449997,99.660004,100.440002,31480000,0.001595562,-0.043451838
1979-10-25,100.440002,101.389999,99.559998,100,28440000,-0.004380745,-0.09656925
1979-10-26,100,101.309998,99.589996,100.57,29660000,0.0057,0.042897328
1979-10-29,100.57,101.559998,100.129997,100.709999,22720000,0.001392055,-0.233985165
1979-10-30,100.709999,102.830002,100.410004,102.669998,28890000,0.019461811,0.271566901
1979-10-31,102.669998,103.160004,101.379997,101.82,27780000,-0.008278933,-0.038421599
1979-11-01,101.82,103.07,101.099998,102.57,25880000,0.00736594,-0.068394528
1979-11-02,102.57,103.209999,101.919998,102.510002,23670000,-0.000584947,-0.085394127
1979-11-05,102.510002,102.660004,101.239998,101.82,20470000,-0.00673107,-0.135192226
1979-11-06,101.82,102.010002,100.769997,101.199997,21960000,-0.006089206,0.072789448
1979-11-07,100.970001,100.970001,99.419998,99.870003,30830000,-0.013142234,0.403916211
1979-11-08,99.870003,101,99.489998,100.300003,26270000,0.004305597,-0.147907882
1979-11-09,100.580002,102.18,100.580002,101.510002,30060000,0.012063798,0.144271032
1979-11-12,101.510002,103.720001,101.269997,103.510002,26640000,0.019702492,-0.113772455
1979-11-13,103.510002,104.209999,102.419998,102.940002,29240000,-0.005506714,0.097597598
1979-11-14,102.940002,104.129997,101.910004,103.389999,30970000,0.004371449,0.059165527
1979-11-15,103.389999,104.940002,103.099998,104.129997,32380000,0.007157346,0.04552793
1979-11-16,104.129997,104.720001,103.07,103.790001,30060000,-0.003265111,-0.071649166
1979-11-19,103.790001,105.080002,103.169998,104.230003,33090000,0.004239349,0.100798403
1979-11-20,104.230003,105.110001,103.139999,103.690002,35010000,-0.005180859,0.058023572
1979-11-21,103.690002,104.230003,102.040001,103.889999,37020000,0.001928797,0.057412168
1979-11-23,103.889999,105.129997,103.559998,104.669998,23300000,0.007507932,-0.370610481
1979-11-26,104.830002,107.440002,104.830002,106.800003,47940000,0.020349719,1.05751073
1979-11-27,106.800003,107.889999,105.639999,106.379997,45140000,-0.00393264,-0.058406341
1979-11-28,106.379997,107.550003,105.290001,106.769997,39690000,0.003666103,-0.12073549
1979-11-29,106.769997,107.839996,106.169998,106.809998,33550000,0.000374646,-0.154698917
1979-11-30,106.809998,107.160004,105.559998,106.160004,30480000,-0.006085516,-0.091505216
1979-12-03,106.160004,106.650002,105.07,105.830002,29030000,-0.003108534,-0.047572178
1979-12-04,105.830002,107.25,105.660004,106.790001,33510000,0.009071142,0.154323114
1979-12-05,106.790001,108.360001,106.599998,107.25,39300000,0.00430751,0.172784244
1979-12-06,107.25,108.470001,106.709999,108,37510000,0.006993007,-0.045547074
1979-12-07,108,109.239998,106.550003,107.519997,42370000,-0.004444472,0.129565449
1979-12-10,107.519997,108.269997,106.650002,107.669998,32270000,0.001395099,-0.23837621
1979-12-11,107.669998,108.580002,106.790001,107.489998,36160000,-0.001671775,0.120545398
1979-12-12,107.489998,108.32,106.779999,107.519997,34630000,0.000279086,-0.042311947
1979-12-13,107.519997,108.290001,106.68,107.669998,36690000,0.001395099,0.059485995
1979-12-14,107.669998,109.489998,107.370003,108.919998,41800000,0.011609548,0.139275007
1979-12-17,108.919998,110.330002,108.360001,109.330002,43830000,0.003764267,0.048564593
1979-12-18,109.330002,109.830002,107.830002,108.300003,43310000,-0.00942101,-0.01186402
1979-12-19,108.300003,108.790001,107.019997,108.199997,41780000,-0.000923416,-0.035326714
1979-12-20,108.199997,109.239998,107.400002,108.260002,40380000,0.000554575,-0.033508856
1979-12-21,108.260002,108.760002,106.989998,107.589996,36160000,-0.00618886,-0.104507182
1979-12-24,107.589996,108.080002,106.800003,107.660004,19150000,0.000650692,-0.470409292
1979-12-26,107.660004,108.370003,107.059998,107.779999,24960000,0.001114574,0.303394256
1979-12-27,107.779999,108.5,107.139999,107.959999,31410000,0.001670069,0.258413462
1979-12-28,107.959999,108.610001,107.160004,107.839996,34430000,-0.001111551,0.096147724
1979-12-31,107.839996,108.529999,107.260002,107.940002,31530000,0.000927355,-0.08422887
1980-01-02,107.940002,108.43,105.290001,105.760002,40610000,-0.020196405,0.287979702
